timestamp, name, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2024/04/19 14:59:55.697, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 70, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 14:59:55.698, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 14:59:55.699, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 14:59:55.700, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 14:59:57.701, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 71, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 14:59:57.701, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 14:59:57.702, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 14:59:57.703, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 14:59:59.704, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 71, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 14:59:59.705, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 14:59:59.706, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 14:59:59.707, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:01.708, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 72, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:01.709, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:01.710, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:01.711, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:03.712, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 72, 99 %, 40 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:03.712, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:03.713, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:03.714, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:05.715, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 73, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:05.716, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:05.717, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:05.718, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:07.719, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 73, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:07.720, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:07.721, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:07.722, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:09.723, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 74, 99 %, 41 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:09.723, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:09.725, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:09.725, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:11.726, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 73, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:11.727, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:11.728, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:11.729, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:13.730, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 74, 99 %, 40 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:13.731, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:13.732, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:13.732, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:15.733, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 74, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:15.734, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:15.735, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:15.736, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:17.737, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 74, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:17.738, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:17.740, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:17.740, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:19.741, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 74, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:19.742, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:19.743, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:19.744, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:21.745, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 75, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:21.746, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:21.747, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:21.748, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:23.749, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 75, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:23.750, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:23.751, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:23.752, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:25.753, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 76, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:25.754, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:25.755, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:25.756, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:27.757, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 75, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:27.758, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:27.758, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:27.759, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:29.760, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 75, 99 %, 40 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:29.762, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:29.763, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:29.764, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:31.765, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 77, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:31.766, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:31.766, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:31.767, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:33.768, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 76, 99 %, 40 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:33.769, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:33.771, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:33.771, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:35.772, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 76, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:35.773, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:35.775, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:35.776, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:37.777, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 77, 99 %, 40 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:37.777, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 33, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:37.779, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:37.779, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:39.780, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 76, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:39.781, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:39.782, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:39.783, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:41.784, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 77, 99 %, 40 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:41.785, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:41.785, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:41.786, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:43.787, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 77, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:43.788, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:43.789, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:43.790, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:45.791, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 76, 99 %, 40 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:45.792, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:45.793, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:45.794, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:47.795, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:47.796, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:47.797, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:47.798, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:49.799, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:49.800, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:49.801, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:49.802, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:51.803, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 77, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:51.804, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:51.805, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:51.806, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:53.807, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:53.808, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:53.809, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:53.810, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:55.811, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:55.811, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:55.812, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:55.813, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:57.814, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:57.815, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:57.816, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:57.817, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:59.818, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:00:59.819, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:59.820, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:00:59.820, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:01.821, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:01.822, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:01.823, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:01.824, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:03.825, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:03.825, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:03.826, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:03.827, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:05.829, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:05.830, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:05.831, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:05.832, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:07.833, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:07.834, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:07.834, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:07.835, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:09.836, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:09.837, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:09.838, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:09.839, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:11.840, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 40 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:11.841, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:11.842, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:11.843, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:13.844, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:13.845, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:13.846, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:13.847, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:15.848, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:15.848, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:15.849, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:15.850, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:17.851, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:17.852, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:17.853, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:17.854, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:19.855, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:19.855, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:19.857, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:19.857, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:21.858, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 15:01:21.859, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 34, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 15:01:21.860, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 29, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
